date,AUDUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDNOK Curncy,USDSEK Curncy,USDZAR Curncy,USDMXN Curncy
2022-11-22,0.6649,0.6154,1.3374,10.1143,10.6474,17.2367,19.4409
2022-11-23,0.6733,0.6243,1.3354,9.946,10.4567,16.9678,19.3629
2022-11-24,0.6764,0.6264,1.3337,9.9101,10.4069,17.0202,19.3789
2022-11-25,0.6751,0.6247,1.338,9.888,10.4342,17.0813,19.3329
2022-11-28,0.665,0.6163,1.3496,10.0237,10.5539,17.1537,19.3046
2022-11-29,0.6688,0.6201,1.3579,10.007,10.5798,17.0,19.2328
2022-11-30,0.6788,0.6297,1.3412,9.845,10.4976,17.2031,19.2688
2022-12-01,0.6811,0.6362,1.3432,9.7317,10.3045,17.6574,19.1509
2022-12-02,0.679,0.6401,1.3468,9.778,10.3235,17.5052,19.4001
2022-12-05,0.6698,0.6317,1.3588,9.9484,10.4152,17.4239,19.7548
2022-12-06,0.6688,0.6323,1.3653,10.0242,10.4154,17.3365,19.771
2022-12-07,0.6725,0.6355,1.3653,10.0237,10.3882,17.1622,19.6764
2022-12-08,0.6769,0.6377,1.3595,9.9658,10.3329,17.1659,19.6301
2022-12-09,0.6795,0.641,1.3645,10.0,10.3236,17.3542,19.7652
2022-12-12,0.6745,0.6382,1.3636,9.9971,10.3323,17.5793,19.8568
2022-12-13,0.6855,0.6464,1.3545,9.7772,10.2129,17.2639,19.5258
2022-12-14,0.6864,0.6456,1.3548,9.7179,10.1593,17.1677,19.6367
2022-12-15,0.6703,0.6344,1.3658,9.8675,10.3434,17.4959,19.7598
2022-12-16,0.6685,0.6373,1.3699,9.896,10.4119,17.6833,19.7801
2022-12-19,0.67,0.6367,1.3648,9.9062,10.3924,17.3009,19.7943
2022-12-20,0.6678,0.6347,1.3611,9.8669,10.4227,17.3059,19.762
2022-12-21,0.6707,0.6296,1.3612,9.8388,10.4238,17.1964,19.6515
2022-12-22,0.667,0.6247,1.3656,9.8765,10.4713,17.1607,19.5613
2022-12-23,0.6721,0.628,1.3599,9.8911,10.5323,17.0217,19.3741
2022-12-26,0.6727,0.6297,1.3582,9.8431,10.5014,17.0053,19.4043
2022-12-27,0.6732,0.6276,1.3523,9.8298,10.4732,17.2086,19.4867
2022-12-28,0.6737,0.6311,1.3608,9.8986,10.478,17.1146,19.4328
2022-12-29,0.6778,0.6347,1.3548,9.8841,10.4672,16.9635,19.469
2022-12-30,0.6813,0.635,1.3554,9.8038,10.4283,17.0374,19.4999
2023-01-02,0.6802,0.6317,1.3573,9.8562,10.4637,16.9958,19.4684
2023-01-03,0.6727,0.6252,1.3671,10.0855,10.5741,17.0131,19.407
2023-01-04,0.6839,0.6294,1.3478,10.0889,10.5081,16.8839,19.3822
2023-01-05,0.6752,0.6234,1.357,10.2457,10.6887,17.1665,19.326
2023-01-06,0.6877,0.6347,1.3444,10.001,10.5213,17.107,19.1522
2023-01-09,0.6912,0.6372,1.3389,9.9459,10.4054,16.9274,19.1526
2023-01-10,0.6889,0.6371,1.3426,9.989,10.4163,17.0145,19.0686
2023-01-11,0.6904,0.6365,1.3425,10.0021,10.4628,16.9179,18.9295
2023-01-12,0.6969,0.6395,1.3367,9.89,10.4065,16.7535,18.84
2023-01-13,0.6968,0.6375,1.3396,9.9027,10.3974,16.8287,18.7663
2023-01-16,0.6955,0.6381,1.3408,9.9044,10.4196,17.0209,18.7791
2023-01-17,0.6988,0.6425,1.3389,9.8682,10.4177,17.0494,18.6611
2023-01-18,0.6943,0.6443,1.3493,9.9013,10.3358,17.1064,18.8897
2023-01-19,0.691,0.6396,1.3466,9.8951,10.3165,17.2764,18.9949
2023-01-20,0.6963,0.6472,1.3381,9.8762,10.2943,17.1304,18.873
2023-01-23,0.7029,0.649,1.3368,9.816,10.2374,17.1874,18.8175
2023-01-24,0.7046,0.6504,1.3369,9.8596,10.209,17.198,18.7952
2023-01-25,0.7104,0.6479,1.3392,9.9028,10.2043,17.1104,18.7879
2023-01-26,0.7115,0.6489,1.3321,9.8643,10.269,17.1883,18.794
2023-01-27,0.71,0.6493,1.3311,9.8905,10.3082,17.1876,18.7669
2023-01-30,0.706,0.6469,1.3387,9.9737,10.3972,17.4003,18.7723
2023-01-31,0.7055,0.644,1.3306,9.9878,10.4641,17.4081,18.8385
2023-02-01,0.7137,0.6506,1.3291,9.9147,10.3397,17.0439,18.6045
2023-02-02,0.7077,0.6476,1.3316,10.0481,10.3725,17.0702,18.671
2023-02-03,0.6923,0.6331,1.3397,10.2197,10.539,17.4756,18.9688
2023-02-06,0.6883,0.6305,1.3446,10.3397,10.6258,17.6638,19.1687
2023-02-07,0.6959,0.6326,1.3399,10.3155,10.5729,17.5654,18.9067
2023-02-08,0.6925,0.6307,1.3447,10.324,10.5935,17.7693,18.9392
2023-02-09,0.6936,0.6327,1.3454,10.1777,10.3489,17.758,18.7712
2023-02-10,0.6917,0.6305,1.3344,10.1509,10.4636,17.8582,18.6704
2023-02-13,0.6966,0.6358,1.3332,10.0955,10.3796,17.8561,18.5713
2023-02-14,0.6986,0.6338,1.3337,10.1341,10.3606,17.8988,18.5265
2023-02-15,0.6903,0.6281,1.3394,10.2118,10.4263,18.0312,18.5856
2023-02-16,0.6879,0.6257,1.3458,10.2526,10.4482,18.1662,18.524
2023-02-17,0.6879,0.6247,1.3473,10.282,10.4574,18.056,18.3717
2023-02-20,0.6908,0.6253,1.3453,10.2304,10.3465,18.0904,18.3798
2023-02-21,0.6853,0.6222,1.3538,10.3085,10.3846,18.2563,18.4683
2023-02-22,0.6804,0.6218,1.3552,10.3572,10.4241,18.2389,18.3562
2023-02-23,0.6808,0.6228,1.3549,10.3062,10.4346,18.2211,18.3858
2023-02-24,0.6726,0.6165,1.3611,10.3867,10.5059,18.4266,18.418
2023-02-27,0.6739,0.6167,1.3575,10.339,10.3867,18.4121,18.3685
2023-02-28,0.6729,0.6185,1.3647,10.3863,10.4681,18.357,18.3057
2023-03-01,0.6761,0.6257,1.3594,10.3777,10.4352,18.1231,18.1154
2023-03-02,0.673,0.6218,1.3597,10.4506,10.5103,18.2041,18.1259
2023-03-03,0.677,0.622,1.3598,10.3865,10.4556,18.1417,17.957
2023-03-06,0.673,0.6197,1.3613,10.417,10.4564,18.2483,18.0042
2023-03-07,0.6584,0.6107,1.3754,10.6959,10.7358,18.5085,18.1047
2023-03-08,0.6589,0.6107,1.3805,10.6536,10.736,18.6068,17.9798
2023-03-09,0.659,0.61,1.3828,10.6613,10.7484,18.5685,18.3618
2023-03-10,0.658,0.613,1.3832,10.6318,10.7048,18.3173,18.5049
2023-03-13,0.6668,0.622,1.3731,10.5505,10.597,18.1979,18.9136
2023-03-14,0.6682,0.6236,1.3686,10.5366,10.4698,18.1287,18.5966
2023-03-15,0.6619,0.6188,1.3768,10.7617,10.5914,18.4372,18.9755
2023-03-16,0.6656,0.6197,1.3721,10.7616,10.5126,18.3989,18.7237
2023-03-17,0.6697,0.6269,1.3731,10.6895,10.4844,18.474,18.9099
2023-03-20,0.6718,0.6247,1.3664,10.6475,10.3684,18.5196,18.8377
2023-03-21,0.6669,0.6194,1.3713,10.5485,10.3383,18.5589,18.5967
2023-03-22,0.6685,0.6222,1.3731,10.4657,10.3118,18.2805,18.6087
2023-03-23,0.6684,0.625,1.3715,10.3894,10.3332,18.0989,18.5806
2023-03-24,0.6645,0.6203,1.3744,10.482,10.4242,18.157,18.4448
2023-03-27,0.6651,0.6197,1.3661,10.4655,10.3775,18.3085,18.3484
2023-03-28,0.6709,0.6253,1.3601,10.3593,10.3525,18.1474,18.2359
2023-03-29,0.6684,0.6225,1.3559,10.4088,10.3937,18.1014,18.0886
2023-03-30,0.6712,0.6264,1.3523,10.3882,10.3609,17.8203,18.093
2023-03-31,0.6685,0.6258,1.3516,10.4747,10.4044,17.7962,18.0462
2023-04-03,0.6786,0.6297,1.3437,10.2976,10.3731,17.8492,18.0627
2023-04-04,0.6751,0.6313,1.3445,10.3119,10.2774,17.9305,18.1365
2023-04-05,0.672,0.6318,1.3458,10.4427,10.4032,18.0419,18.3075
2023-04-06,0.6672,0.6243,1.3493,10.4463,10.4282,18.25,18.2467
2023-04-07,0.6672,0.6248,1.3512,10.5043,10.4697,18.1949,18.1383
2023-04-10,0.6641,0.6218,1.3509,10.5275,10.5224,18.5123,18.1655
2023-04-11,0.6654,0.619,1.3467,10.557,10.4559,18.3962,18.1803
2023-04-12,0.6691,0.6213,1.3442,10.4427,10.3455,18.4191,18.0744
2023-04-13,0.6782,0.6296,1.3337,10.3068,10.2743,18.0472,18.013
2023-04-14,0.6707,0.6205,1.3374,10.3892,10.3295,18.086,18.0161
2023-04-17,0.6701,0.6181,1.3394,10.4805,10.3537,18.3177,18.0204
2023-04-18,0.6725,0.6208,1.339,10.4594,10.3124,18.1632,18.0539
2023-04-19,0.6713,0.6201,1.346,10.58,10.3533,18.1983,18.0479
2023-04-20,0.6743,0.6174,1.3477,10.5897,10.3186,18.0342,18.0009
2023-04-21,0.6692,0.6139,1.3537,10.5907,10.2971,18.1078,17.9883
2023-04-24,0.6696,0.6167,1.3541,10.5196,10.2456,18.1344,17.9826
2023-04-25,0.6626,0.6137,1.3627,10.6776,10.3108,18.3328,18.0755
2023-04-26,0.6603,0.6117,1.3636,10.643,10.3266,18.3992,18.1494
2023-04-27,0.6631,0.6148,1.3592,10.6174,10.2932,18.3029,18.0375
2023-04-28,0.6615,0.6182,1.3552,10.6522,10.2648,18.2902,18.0003
2023-05-01,0.663,0.6167,1.3544,10.7368,10.3193,18.402,17.939
2023-05-02,0.6663,0.6208,1.3626,10.8128,10.3096,18.4737,17.9795
2023-05-03,0.6671,0.6229,1.3615,10.7549,10.2631,18.29,17.9275
2023-05-04,0.6693,0.6281,1.3539,10.702,10.248,18.2873,17.9137
2023-05-05,0.6749,0.6292,1.3375,10.5693,10.168,18.4074,17.7619
2023-05-08,0.6782,0.6344,1.3374,10.4963,10.1643,18.331,17.7975
2023-05-09,0.6762,0.6335,1.3384,10.5787,10.2069,18.6341,17.7735
2023-05-10,0.6779,0.6367,1.3372,10.505,10.2151,18.8709,17.5504
2023-05-11,0.6702,0.6298,1.3491,10.6798,10.3362,19.2051,17.5783
2023-05-12,0.6646,0.6193,1.355,10.6815,10.3815,19.3414,17.5932
2023-05-15,0.67,0.6242,1.3467,10.6014,10.3504,19.0297,17.4334
2023-05-16,0.6656,0.6231,1.3482,10.7196,10.3924,19.0756,17.5018
2023-05-17,0.666,0.6249,1.3455,10.7831,10.448,19.2521,17.596
2023-05-18,0.6622,0.6226,1.3503,10.9177,10.5649,19.3328,17.7184
2023-05-19,0.6651,0.6283,1.3505,10.8719,10.5377,19.4517,17.7859
2023-05-22,0.6653,0.6287,1.3505,10.8922,10.5614,19.2248,17.8983
2023-05-23,0.661,0.6248,1.3504,10.9572,10.6224,19.202,17.9745
2023-05-24,0.6544,0.6112,1.3595,10.9559,10.722,19.247,17.8017
2023-05-25,0.6505,0.6063,1.3642,11.0497,10.8238,19.8025,17.8547
2023-05-26,0.6517,0.6051,1.3615,11.0773,10.8087,19.6529,17.626
2023-05-29,0.6539,0.6056,1.3592,11.1089,10.8108,19.6674,17.5895
2023-05-30,0.6517,0.6044,1.3602,11.1811,10.872,19.6984,17.6578
2023-05-31,0.6503,0.6022,1.3574,11.0879,10.8567,19.7255,17.6874
2023-06-01,0.6571,0.6071,1.3449,11.0547,10.8158,19.6274,17.5515
2023-06-02,0.661,0.6067,1.3425,11.0097,10.7704,19.529,17.5559
2023-06-05,0.6617,0.607,1.3445,11.0326,10.8677,19.2766,17.469
2023-06-06,0.6671,0.6078,1.3403,11.0948,10.9106,19.2025,17.3859
2023-06-07,0.6652,0.6037,1.337,11.0388,10.8951,19.0918,17.3645
2023-06-08,0.6716,0.6095,1.3357,10.8955,10.8011,18.8357,17.3806
2023-06-09,0.6742,0.6129,1.334,10.7645,10.8309,18.7564,17.2818
2023-06-12,0.6751,0.6122,1.3368,10.7961,10.8291,18.5702,17.2824
2023-06-13,0.6767,0.6149,1.3318,10.6495,10.6842,18.6285,17.2231
2023-06-14,0.6796,0.6207,1.3324,10.6483,10.7184,18.3461,17.109
2023-06-15,0.6885,0.6233,1.3223,10.4965,10.6148,18.2223,17.122
2023-06-16,0.6875,0.6236,1.32,10.5683,10.6566,18.1867,17.0886
2023-06-19,0.6851,0.6201,1.321,10.6527,10.7262,18.1949,17.0817
2023-06-20,0.6785,0.6168,1.3235,10.7154,10.7868,18.378,17.2144
2023-06-21,0.6797,0.6202,1.3164,10.6716,10.6608,18.3159,17.12
2023-06-22,0.6756,0.6178,1.3151,10.6553,10.7001,18.5223,17.1791
2023-06-23,0.668,0.6143,1.3183,10.8258,10.706,18.7542,17.1746
2023-06-26,0.6675,0.6164,1.3155,10.725,10.7369,18.6507,17.1376
2023-06-27,0.6686,0.6163,1.3192,10.7779,10.7222,18.5196,17.0835
2023-06-28,0.66,0.6075,1.3258,10.7675,10.7864,18.6559,17.0925
2023-06-29,0.6616,0.607,1.3252,10.7999,10.8739,18.7648,17.126
2023-06-30,0.6664,0.6125,1.3242,10.7373,10.7977,18.8485,17.1248
2023-07-03,0.6673,0.6153,1.325,10.6963,10.8479,18.7414,17.0642
2023-07-04,0.6692,0.6191,1.3223,10.6587,10.8306,18.6471,17.0551
2023-07-05,0.6655,0.6179,1.3282,10.6778,10.9357,18.7749,17.0067
2023-07-06,0.6626,0.6157,1.3368,10.7675,10.9379,19.1089,17.2426
2023-07-07,0.669,0.621,1.3274,10.6219,10.8231,18.867,17.1469
2023-07-10,0.6675,0.621,1.328,10.4833,10.7576,18.7948,17.0528
2023-07-11,0.6686,0.6199,1.3231,10.3537,10.6654,18.4902,17.0437
2023-07-12,0.6787,0.6297,1.3187,10.1264,10.3835,18.135,16.9013
2023-07-13,0.6889,0.6393,1.311,9.9574,10.2024,17.9282,16.8403
2023-07-14,0.6838,0.637,1.3216,10.0497,10.2356,18.1077,16.7529
2023-07-17,0.6816,0.6325,1.3199,10.0588,10.2515,18.0356,16.727
2023-07-18,0.6811,0.6273,1.3169,10.0553,10.2166,17.8571,16.7509
2023-07-19,0.6772,0.6263,1.3164,10.0509,10.2738,17.8682,16.7164
2023-07-20,0.6779,0.6235,1.3172,10.0739,10.348,17.9244,16.8847
2023-07-21,0.6729,0.6169,1.3224,10.0816,10.3831,17.96,16.9884
2023-07-24,0.6739,0.6205,1.3168,10.0621,10.415,17.7447,16.8338
2023-07-25,0.6792,0.6221,1.3172,10.0612,10.3745,17.5485,16.933
2023-07-26,0.6758,0.6209,1.3208,10.1083,10.4095,17.6146,16.8415
2023-07-27,0.6709,0.6183,1.3224,10.1924,10.5155,17.8413,16.8734
2023-07-28,0.665,0.616,1.3237,10.2027,10.55,17.6312,16.687
2023-07-31,0.6717,0.6209,1.319,10.1297,10.5258,17.8481,16.7432
2023-08-01,0.6613,0.6149,1.3281,10.203,10.6032,18.3021,16.8817
2023-08-02,0.6538,0.608,1.335,10.303,10.7183,18.4635,17.0261
2023-08-03,0.6551,0.6077,1.3353,10.243,10.6861,18.7071,17.3279
2023-08-04,0.657,0.6094,1.3379,10.1422,10.5763,18.4575,17.0802
2023-08-07,0.6573,0.6106,1.337,10.1601,10.579,18.7012,17.0649
2023-08-08,0.6544,0.6066,1.3419,10.27,10.718,18.924,17.1117
2023-08-09,0.6528,0.6052,1.3419,10.2008,10.6755,18.9828,17.0585
2023-08-10,0.6515,0.6021,1.3449,10.3232,10.7026,18.8501,17.133
2023-08-11,0.6496,0.5984,1.344,10.4241,10.7655,18.9508,17.0079
2023-08-14,0.6487,0.5976,1.3461,10.479,10.7771,19.0829,17.0555
2023-08-15,0.6455,0.5952,1.3498,10.5373,10.8633,19.1488,17.1475
2023-08-16,0.6424,0.5938,1.3533,10.6115,10.9128,19.1717,17.1389
2023-08-17,0.6404,0.5925,1.3546,10.5843,10.9342,19.0668,17.1069
2023-08-18,0.6406,0.5923,1.3553,10.6444,10.984,18.9974,17.0559
2023-08-21,0.6414,0.5928,1.3544,10.6209,10.9609,18.9652,17.0202
2023-08-22,0.6423,0.5946,1.355,10.6198,10.9331,18.8002,16.9104
2023-08-23,0.648,0.5979,1.3526,10.5926,10.8966,18.4672,16.7908
2023-08-24,0.6417,0.5923,1.3582,10.7143,10.9944,18.8166,16.8317
2023-08-25,0.6404,0.5908,1.3601,10.7018,11.0554,18.6273,16.7476
2023-08-28,0.6429,0.591,1.3599,10.716,10.9858,18.6218,16.7919
2023-08-29,0.6481,0.5972,1.3552,10.5781,10.8766,18.4805,16.796
2023-08-30,0.6475,0.5955,1.3532,10.5926,10.8428,18.6813,16.7401
2023-08-31,0.6484,0.5967,1.3508,10.6314,10.9534,18.8758,17.0378
2023-09-01,0.6456,0.5945,1.3592,10.6611,11.0399,18.8419,17.0892
2023-09-04,0.6461,0.5939,1.3591,10.6277,10.9965,19.0782,17.1815
2023-09-05,0.6379,0.5884,1.3642,10.7212,11.0995,19.2051,17.4169
2023-09-06,0.6382,0.5873,1.3636,10.7167,11.1108,19.199,17.5778
2023-09-07,0.6376,0.5875,1.3685,10.7119,11.1466,19.1767,17.6003
2023-09-08,0.6376,0.5884,1.364,10.682,11.1255,19.1308,17.5946
2023-09-11,0.6431,0.5919,1.3573,10.638,11.0777,18.8733,17.2764
2023-09-12,0.6426,0.5904,1.3553,10.675,11.0793,18.9172,17.224
2023-09-13,0.6422,0.5918,1.3549,10.715,11.1334,18.8174,17.1525
2023-09-14,0.644,0.5912,1.3508,10.7349,11.1867,19.0187,17.1102
2023-09-15,0.6432,0.5899,1.3525,10.7795,11.1894,19.0097,17.0784
2023-09-18,0.6437,0.5917,1.3486,10.8069,11.1464,19.0115,17.1355
2023-09-19,0.6454,0.5936,1.3448,10.7798,11.1652,18.9386,17.0834
2023-09-20,0.6448,0.5929,1.3462,10.7886,11.1429,18.841,17.093
2023-09-21,0.6416,0.5931,1.3483,10.7806,11.1737,18.9538,17.2331
2023-09-22,0.6441,0.596,1.3483,10.7584,11.1184,18.7553,17.2014
2023-09-25,0.6424,0.5967,1.3454,10.8011,11.0599,18.7743,17.3952
2023-09-26,0.6397,0.5945,1.3517,10.8188,10.9985,19.0777,17.5472
2023-09-27,0.6353,0.5923,1.3498,10.7619,11.0685,19.2094,17.6704
2023-09-28,0.6427,0.5962,1.3487,10.7276,10.92,18.9817,17.5412
2023-09-29,0.6435,0.5998,1.3577,10.6961,10.9118,18.9226,17.4227
2023-10-02,0.6363,0.5947,1.3676,10.8586,11.0552,19.2165,17.6751
2023-10-03,0.6302,0.5909,1.3708,10.9662,11.0817,19.3469,18.0731
2023-10-04,0.6325,0.5913,1.3745,10.9981,11.0673,19.3333,17.9555
2023-10-05,0.637,0.5966,1.3705,10.9603,11.0061,19.5176,18.2613
2023-10-06,0.6386,0.599,1.3661,10.9167,10.9625,19.3,18.1655
2023-10-09,0.6411,0.6023,1.359,10.7839,10.965,19.3362,18.2087
2023-10-10,0.6432,0.6046,1.3583,10.8097,10.876,19.0181,17.9423
2023-10-11,0.6414,0.602,1.3593,10.8545,10.9028,18.8269,17.8347
2023-10-12,0.6314,0.5927,1.369,10.9767,11.0009,19.017,17.9825
2023-10-13,0.6296,0.5885,1.366,10.9471,11.0315,19.0022,18.0895
2023-10-16,0.6342,0.5927,1.3611,10.9211,10.9178,18.771,17.8851
2023-10-17,0.6365,0.5897,1.3648,10.953,10.9105,18.8021,18.0159
2023-10-18,0.6336,0.5856,1.3716,11.046,11.0244,18.9923,18.2495
2023-10-19,0.6329,0.5849,1.3719,11.003,10.9604,19.0237,18.3246
2023-10-20,0.6314,0.5828,1.3715,11.0669,10.977,19.0104,18.2378
2023-10-23,0.6336,0.5846,1.3691,11.0791,10.9735,18.9618,18.144
2023-10-24,0.6355,0.5844,1.3741,11.1686,11.1202,19.0425,18.2547
2023-10-25,0.6309,0.5802,1.3797,11.1985,11.1477,19.1255,18.3275
2023-10-26,0.6322,0.5821,1.3831,11.2063,11.1661,18.9643,18.1539
2023-10-27,0.6335,0.5811,1.387,11.1836,11.1458,18.8396,18.1142
2023-10-30,0.6374,0.5844,1.3826,11.1465,11.1444,18.8575,18.0497
2023-10-31,0.6337,0.5825,1.3875,11.1788,11.1783,18.6488,18.0483
2023-11-01,0.6393,0.5846,1.3856,11.1625,11.1814,18.5151,17.7673
2023-11-02,0.6434,0.5899,1.3739,11.1632,11.1181,18.4211,17.515
2023-11-03,0.6513,0.5998,1.3658,11.0445,10.8969,18.2604,17.4652
2023-11-06,0.6489,0.5964,1.37,11.0599,10.9146,18.2926,17.5475
2023-11-07,0.6436,0.5936,1.3767,11.1908,10.9198,18.3386,17.4771
2023-11-08,0.6402,0.5911,1.3792,11.1749,10.8961,18.4732,17.5369
2023-11-09,0.6367,0.5894,1.3808,11.2211,10.9267,18.66,17.8177
2023-11-10,0.6361,0.5891,1.3801,11.1131,10.8965,18.727,17.6465
2023-11-13,0.6377,0.5877,1.3805,11.0849,10.8429,18.7266,17.6082
2023-11-14,0.6507,0.6008,1.3693,10.8821,10.5921,18.2248,17.3446
2023-11-15,0.6509,0.6023,1.3683,10.8208,10.5543,18.1813,17.2968
2023-11-16,0.647,0.5971,1.3755,10.9355,10.5914,18.3731,17.228
2023-11-17,0.6515,0.5991,1.3723,10.8077,10.5193,18.359,17.2319
2023-11-20,0.6557,0.6037,1.3725,10.7027,10.4498,18.3407,17.1233
2023-11-21,0.6556,0.6049,1.3701,10.6805,10.4664,18.6394,17.1952
2023-11-22,0.6543,0.6022,1.3687,10.7552,10.4769,18.8862,17.2015
2023-11-23,0.6558,0.6048,1.3696,10.7731,10.4886,18.8142,17.1882
2023-11-24,0.6585,0.6074,1.3636,10.7323,10.4605,18.7791,17.1136
2023-11-27,0.6607,0.6098,1.3616,10.6395,10.4231,18.6543,17.1656
2023-11-28,0.6649,0.6136,1.3574,10.6231,10.322,18.6028,17.1408
2023-11-29,0.6617,0.6156,1.3589,10.6599,10.3632,18.7508,17.2837
2023-11-30,0.6605,0.6155,1.3561,10.8118,10.4997,18.8545,17.3845
2023-12-01,0.6675,0.6209,1.3497,10.6718,10.3742,18.6521,17.1881
2023-12-04,0.662,0.6165,1.3537,10.8469,10.4356,18.8012,17.461
2023-12-05,0.6552,0.6129,1.3592,10.9263,10.4883,18.9532,17.3826
2023-12-06,0.6549,0.6138,1.3593,10.9779,10.4773,18.9608,17.2778
2023-12-07,0.6602,0.617,1.3599,10.8709,10.3904,18.7652,17.4726
2023-12-08,0.6579,0.6124,1.3583,10.9053,10.4652,18.9559,17.3471
2023-12-11,0.6568,0.6124,1.3574,10.9542,10.4905,19.0853,17.3836
2023-12-12,0.6559,0.6134,1.3591,10.9649,10.4413,18.967,17.3074
2023-12-13,0.6662,0.6175,1.3518,10.7904,10.33,18.6824,17.2413
2023-12-14,0.6699,0.6206,1.3407,10.5113,10.2433,18.3339,17.1924
2023-12-15,0.6699,0.6209,1.338,10.4597,10.2708,18.3119,17.2061
2023-12-18,0.6707,0.6212,1.3399,10.3962,10.2122,18.5855,17.1638
2023-12-19,0.6763,0.6272,1.3333,10.2676,10.1578,18.3221,17.07
2023-12-20,0.673,0.6248,1.3369,10.3536,10.1764,18.327,17.1463
2023-12-21,0.6802,0.6295,1.3283,10.2606,10.0923,18.361,17.0319
2023-12-22,0.6799,0.6296,1.327,10.2048,10.0024,18.4313,16.9753
2023-12-25,0.6796,0.6301,1.3257,10.2329,10.0488,18.493,17.0116
2023-12-26,0.6825,0.6328,1.3195,10.1459,9.996,18.6407,16.9806
2023-12-27,0.6847,0.634,1.3208,10.1025,9.9404,18.3975,16.9204
2023-12-28,0.683,0.6332,1.3229,10.1979,9.99,18.5389,16.9544
2023-12-29,0.6812,0.6319,1.3243,10.1724,10.0734,18.3621,16.972
2024-01-01,0.6813,0.6325,1.3239,,10.076,,
2024-01-02,0.6761,0.6252,1.3321,10.3551,10.2143,18.569,17.0258
2024-01-03,0.6732,0.6247,1.3353,10.3418,10.2875,18.7192,17.016
2024-01-04,0.6707,0.6235,1.335,10.2999,10.2199,18.7043,17.0146
2024-01-05,0.6713,0.6244,1.3363,10.3016,10.2539,18.6852,16.8792
2024-01-08,0.672,0.625,1.3348,10.3642,10.2304,18.6606,16.8375
2024-01-09,0.6687,0.6239,1.339,10.3642,10.252,18.6969,16.9657
2024-01-10,0.67,0.6227,1.3381,10.3465,10.2247,18.694,16.9741
2024-01-11,0.6688,0.6233,1.3395,10.3087,10.2615,18.6423,16.9129
2024-01-12,0.6686,0.6241,1.341,10.2821,10.2807,18.6537,16.8683
2024-01-15,0.666,0.62,1.3428,10.3481,10.3215,18.6752,16.8821
2024-01-16,0.6584,0.6139,1.3495,10.4712,10.4336,18.9712,17.2151
2024-01-17,0.6552,0.6117,1.3506,10.5108,10.4464,19.0562,17.1973
2024-01-18,0.6573,0.6116,1.3487,10.5297,10.4862,18.9385,17.1623
2024-01-19,0.6597,0.6113,1.3429,10.4889,10.4686,19.0308,17.0847
2024-01-22,0.657,0.6077,1.3479,10.5136,10.4653,19.2024,17.1839
2024-01-23,0.658,0.6102,1.3462,10.504,10.4844,19.0411,17.3073
2024-01-24,0.6577,0.6111,1.3524,10.468,10.4367,18.8881,17.2252
2024-01-25,0.6585,0.6111,1.3475,10.4364,10.4445,18.874,17.2029
2024-01-26,0.6575,0.609,1.3453,10.4268,10.4474,18.7883,17.1615
2024-01-29,0.6611,0.6133,1.3414,10.4311,10.4453,18.8117,17.2252
2024-01-30,0.6602,0.6136,1.3398,10.4398,10.4113,18.7995,17.1531
2024-01-31,0.6568,0.6117,1.3435,10.5052,10.3913,18.6849,17.2133
2024-02-01,0.6572,0.6144,1.3386,10.4362,10.3838,18.5989,17.08
2024-02-02,0.6512,0.6065,1.3463,10.6042,10.5016,18.8995,17.1444
2024-02-05,0.6483,0.6055,1.354,10.6859,10.6015,19.0667,17.1155
2024-02-06,0.6523,0.6098,1.3492,10.5904,10.5056,18.8271,17.0373
2024-02-07,0.652,0.6113,1.3463,10.5826,10.4732,18.9015,17.0512
2024-02-08,0.6492,0.6097,1.3458,10.6181,10.476,18.9695,17.1462
2024-02-09,0.6524,0.615,1.346,10.5423,10.4568,19.024,17.088
2024-02-12,0.6531,0.6131,1.3451,10.5008,10.4004,18.9035,17.0697
2024-02-13,0.6453,0.6061,1.3564,10.6769,10.5844,19.1264,17.1978
2024-02-14,0.6491,0.6086,1.3544,10.5856,10.5277,19.0461,17.0876
2024-02-15,0.6525,0.6107,1.3465,10.5247,10.4543,18.9446,17.0427
2024-02-16,0.6531,0.6124,1.3485,10.5069,10.4387,18.8837,17.0562
2024-02-19,0.654,0.615,1.3491,10.4851,10.4058,18.9612,17.0424
2024-02-20,0.6549,0.6165,1.3523,10.4885,10.3633,18.9116,17.0614
2024-02-21,0.6551,0.618,1.3506,10.4841,10.3625,18.9204,17.0422
2024-02-22,0.6557,0.6195,1.3482,10.5061,10.3291,19.1635,17.1076
2024-02-23,0.6562,0.6197,1.3505,10.5347,10.3292,19.3143,17.1166
2024-02-26,0.654,0.6173,1.3505,10.5122,10.2848,19.2913,17.0988
2024-02-27,0.6544,0.6171,1.3528,10.5316,10.309,19.097,17.0635
2024-02-28,0.6496,0.6098,1.3577,10.5899,10.3335,19.275,17.0932
2024-02-29,0.6497,0.6087,1.3579,10.622,10.3736,19.204,17.0542
2024-03-01,0.6527,0.6107,1.3561,10.5238,10.3201,19.1115,17.0158
2024-03-04,0.651,0.6094,1.3574,10.5681,10.3754,19.0415,16.9535
2024-03-05,0.6503,0.6087,1.3593,10.5688,10.3779,18.9746,16.947
2024-03-06,0.6564,0.6129,1.3514,10.4933,10.2965,18.8309,16.8832
